PolicyID,State,CoverageGap,CreditScore,Age,NumberOfVehicles,NewestVehicleAge,PriorAccidentCount,ZipCode,TimeInsured,ClaimAmount,ClaimFlag
69634,CA,Large Gap,NA,22,1,14,4,32561,1,0,0
69635,VA,Large Gap,639,24,1,24,0,33170,1,0,0
69636,NY,No Gap,432,47,1,2,0,43558,0.9643836,0,0
69637,VA,Large Gap,539,35,1,9,0,32561,0.0876712,0,0
69638,FL,Small Gap,506,26,1,10,0,19457,0.1369863,0,0
69639,VA,Large Gap,773,31,1,4,0,17718,1,0,0
69640,FL,No Gap,542,37,1,3,0,32561,0.8794521,0,0
69641,NY,Small Gap,486,30,2,11,1,41903,1,0,0
69642,VA,Large Gap,567,38,2,8,0,21329,0.2219178,0,0
69643,CA,No Gap,566,59,1,17,0,45136,0.1589041,0,0
69644,VA,Large Gap,697,39,1,6,0,12259,0.3945205,0,0
69645,TX,Small Gap,734,43,2,4,1,12014,0.1150685,0,0
69646,VA,Large Gap,718,32,1,17,0,25415,0.7287671,0,0
69647,NY,Small Gap,691,62,2,5,1,23413,1,0,0
69648,CA,No Gap,687,25,1,15,0,70000,1,0,0
69649,CA,Large Gap,516,26,2,20,0,17718,0.5041096,0,0
69650,VA,Large Gap,655,24,1,24,0,23378,1,0,0
69651,CA,No Gap,491,52,1,27,1,44934,0.2657534,0,0
69652,VA,Large Gap,559,25,1,6,0,16844,0.1369863,0,0
69653,CA,Small Gap,436,44,3,3,0,72750,1,0,0
69654,CA,Large Gap,539,44,1,16,0,37716,0.4273973,0,0
69655,NY,No Gap,494,29,3,9,2,15851,0.3068493,0,0
69656,VA,Large Gap,402,39,2,19,0,17718,0.3068493,0,0
69657,CA,Large Gap,NA,31,1,18,1,16809,0.3068493,0,0
69658,NY,No Gap,364,32,2,4,1,44891,1,0,0
69659,NY,No Gap,621,22,1,2,0,26596,1,0,0
69660,WV,Large Gap,702,42,1,15,0,33170,0.4493151,0,0
69661,CA,No Gap,711,26,1,4,2,26927,0.4876712,0,0
69662,CA,Large Gap,494,38,3,10,3,18656,0.109589,0,0
69663,TX,No Gap,410,50,4,10,0,58270,1,0,0
69664,NY,No Gap,558,28,2,1,1,36410,0.9863014,0,0
69665,TX,Small Gap,355,37,3,1,0,29766,1,0,0
69666,VA,Large Gap,731,49,1,3,0,17718,0.3561644,0,0
69667,NY,Small Gap,542,50,2,6,0,44934,1,0,0
69668,CA,Large Gap,799,60,2,5,1,21962,1,0,0
69669,NY,Large Gap,596,35,4,17,0,46320,1,900,1
69670,NY,Large Gap,492,37,4,15,0,46320,1,0,0
69671,CA,Small Gap,622,56,3,9,0,52523,0.9972603,0,0
69672,VA,Large Gap,604,45,1,19,0,33041,0.9753425,0,0
69673,CA,No Gap,483,58,1,21,0,12014,1,0,0
69674,VA,Large Gap,420,52,1,4,0,46466,0.5863014,0,0
69675,CA,No Gap,635,44,2,16,0,30000,0.2273973,0,0
69676,NY,Small Gap,674,49,2,4,1,50555,0.4739726,0,0
69677,VA,Large Gap,406,27,2,9,0,16947,0.0547945,0,0
69678,VA,Large Gap,782,25,1,9,0,25858,0.1068493,0,0
69679,VA,Large Gap,380,62,2,18,0,52541,1,0,0
69680,VA,Large Gap,544,27,1,6,0,68430,0.3917808,0,0
69681,VA,Large Gap,383,55,1,16,0,16844,0.1068493,0,0
69682,TX,No Gap,576,41,1,11,0,80350,0.2273973,0,0
69683,VA,Large Gap,485,34,1,6,0,15090,0.5835616,0,0
69684,NY,No Gap,517,46,2,9,1,28959,0.1452055,0,0
69685,CA,Large Gap,628,32,1,10,0,48909,0.4767123,0,0
69686,NY,Small Gap,587,31,2,5,0,11216,0.9205479,0,0
69687,TX,Large Gap,458,55,2,17,0,32147,0.3041096,0,0
69688,VA,Large Gap,481,67,2,11,0,12014,0.4794521,0,0
69689,CA,No Gap,693,54,1,5,1,44209,0.5369863,0,0
69690,NY,Small Gap,523,22,1,15,0,17830,0.0821918,0,0
69691,TX,Large Gap,696,59,1,1,0,26422,1,0,1
69692,FL,No Gap,552,19,1,9,1,19100,0.1452055,0,0
69693,VA,Large Gap,626,47,1,3,1,76130,0.1123288,0,0
69694,VA,Large Gap,724,44,1,8,0,25434,0.0027397,0,0
69695,TX,Small Gap,613,32,2,12,0,46250,0.2246575,0,0
69696,VA,Large Gap,628,30,1,7,2,18893,NA,0,0
69697,FL,No Gap,449,44,2,9,1,36988,0.1452055,0,0
69698,VA,Large Gap,542,58,1,18,0,31168,0.1452055,0,0
69699,VA,Large Gap,725,38,1,16,0,41903,1,0,0
69700,NY,Large Gap,673,21,1,13,0,46736,1,0,0
69701,CA,No Gap,831,15,1,12,0,32561,0.4876712,1300,1
69702,WV,No Gap,528,36,1,12,0,26422,0.5780822,0,0
69703,CA,No Gap,607,24,1,7,0,34704,1,0,0
69704,VA,Large Gap,NA,43,1,14,3,29119,0.1452055,0,0
69705,VA,Large Gap,762,47,3,0,2,31168,1,0,0
69706,VA,Large Gap,535,39,2,1,0,10220,0.1452055,0,0
69707,NY,No Gap,577,61,1,0,0,87720,0.090411,0,0
69708,FL,Small Gap,1000,20,1,8,1,21821,0.8136986,10000,1
69709,VA,Large Gap,485,56,1,13,0,48978,0.1452055,0,0
69710,CA,No Gap,400,50,2,9,1,16809,1,0,0
69711,CA,No Gap,513,51,1,1,0,32561,0.1534247,0,0
69712,NY,No Gap,398,67,1,10,0,17850,1,0,0
69713,VA,Large Gap,452,34,1,9,0,29119,0.509589,0,0
69714,WV,No Gap,519,31,2,12,0,50650,1,0,0
69715,FL,Small Gap,453,26,1,14,0,12447,0.060274,0,0
69716,VA,Large Gap,706,56,2,7,0,30541,1,0,0
69717,CA,Large Gap,466,30,1,10,0,33170,1,0,0
69718,FL,No Gap,567,31,2,16,0,50650,1,0,0
69719,VA,Large Gap,575,52,1,7,2,31168,0.4027397,0,0
69720,VA,Large Gap,408,23,1,10,0,12447,0.8136986,0,0
69721,VA,Large Gap,601,33,1,17,0,23806,1,0,0
69722,VA,Large Gap,420,39,1,15,1,52523,0.3479452,0,0
69723,CA,Small Gap,411,45,2,9,0,18481,1,0,0
69724,NY,No Gap,503,24,1,3,0,20859,1,0,0
69725,VA,Large Gap,401,27,1,1,0,46320,0.3041096,0,0
69726,VA,Large Gap,547,21,1,9,1,31168,0.4767123,0,0
69727,VA,Large Gap,793,29,1,3,0,62720,NA,0,0
69728,TX,Small Gap,478,27,1,0,0,33599,1,0,0
69729,NY,No Gap,542,62,4,10,1,36705,1,0,0
69730,NY,No Gap,506,56,5,1,4,12259,1,0,0
69731,VA,Large Gap,661,19,2,10,0,25471,0.2191781,0,0
69732,CA,Small Gap,561,59,2,6,0,24250,1,0,0
69733,WV,Large Gap,552,44,1,7,1,41903,1,0,0
69734,NY,No Gap,523,43,2,11,0,48602,0.8136986,0,0
69735,NY,No Gap,518,29,1,24,0,50650,0.6191781,0,0
69736,VA,Large Gap,624,46,1,1,0,31168,0.3232877,0,0
69737,FL,Small Gap,627,24,2,15,0,13120,0.3041096,0,0
69738,NY,No Gap,512,39,1,17,0,24388,1,0,0
69739,CA,Large Gap,516,40,1,21,0,46736,0.1424658,0,0
69740,VA,Large Gap,395,43,2,3,0,37549,0.3452055,0,0
69741,VA,Large Gap,420,44,2,13,0,37549,0.9671233,1300,1
69742,CA,No Gap,823,31,1,12,0,39778,1,0,0
69743,VA,Large Gap,714,43,1,7,0,18995,0.1068493,0,0
69744,TX,Small Gap,551,28,1,4,0,22610,0.9726027,0,0
69745,VA,Large Gap,893,23,1,8,0,33170,0.1424658,0,0
69746,CA,Small Gap,710,32,1,12,0,52018,1,0,0
69747,VA,Large Gap,595,45,1,10,0,72750,0.339726,0,0
69748,CA,Large Gap,528,19,2,11,0,10216,0.5616438,0,0
69749,TX,Large Gap,466,21,1,7,0,30430,1,0,0
69750,VA,Large Gap,774,27,1,7,0,40021,0.0876712,0,0
69751,TX,No Gap,544,26,1,6,1,51989,1,0,0
69752,CA,Large Gap,390,36,2,2,0,51837,0.1013699,0,0
69753,CA,Large Gap,734,32,1,14,0,80350,1,0,0
69754,VA,Large Gap,746,31,1,2,0,13120,0.1424658,0,0
69755,NY,Large Gap,640,63,2,6,0,33170,0.1671233,0,0
69756,TX,Small Gap,938,21,1,4,3,43785,0.3041096,0,0
69757,VA,Large Gap,567,33,2,13,1,19371,1,0,1
69758,VA,Large Gap,374,33,2,18,0,19371,0.490411,0,0
69759,VA,Large Gap,994,21,1,21,4,27938,0.0684932,0,0
69760,NY,No Gap,733,23,1,16,1,27875,0.8136986,0,0
69761,NY,Large Gap,497,72,1,0,0,11956,1,0,0
69762,NY,No Gap,505,45,1,18,0,88240,0.1287671,0,0
69763,TX,No Gap,711,46,1,19,0,18481,0.1424658,0,0
69764,CA,Large Gap,635,51,2,2,0,47800,0.4931507,0,0
69765,CA,No Gap,351,27,3,19,0,18960,0.3041096,0,0
69766,CA,Large Gap,460,53,3,6,1,33776,1,0,0
69767,FL,No Gap,600,24,1,11,0,16890,1,0,0
69768,NY,Large Gap,531,32,1,25,0,45136,0.1013699,0,0
69769,TX,No Gap,394,24,2,8,1,25154,0.3726027,0,0
69770,CA,Large Gap,NA,29,1,9,2,17718,0.4986301,7800,1
69771,NY,No Gap,404,63,1,8,0,19457,1,0,0
69772,WV,No Gap,690,21,1,14,0,50555,1,0,0
69773,TX,Large Gap,597,45,2,9,0,19694,0.6493151,0,0
69774,VA,Large Gap,703,33,1,2,1,17718,1,0,0
69775,VA,Large Gap,489,36,2,19,0,62720,0.1424658,0,0
69776,NY,Large Gap,651,34,2,18,0,35696,1,0,0
69777,NY,No Gap,391,43,1,4,0,33041,1,0,0
69778,VA,Large Gap,711,24,1,9,0,34704,0.4739726,0,0
69779,VA,Large Gap,874,41,1,12,0,11216,0.1068493,0,0
69780,VA,Large Gap,693,30,1,6,1,21962,0.7013699,0,0
69781,VA,Large Gap,724,57,1,9,1,48742,0.7232877,0,0
69782,TX,Large Gap,606,17,1,9,1,25415,0.3041096,0,0
69783,TX,No Gap,930,24,1,2,1,27938,1,0,0
69784,NY,No Gap,437,51,1,5,0,11216,1,3100,1
69785,VA,Large Gap,618,44,1,10,0,13638,1,0,0
69786,NY,No Gap,686,56,3,11,2,19156,1,27800,1
69787,NY,No Gap,435,54,3,3,2,19156,1,0,0
69788,CA,No Gap,692,39,2,4,1,61150,0.7287671,0,0
69789,VA,Large Gap,543,30,1,8,0,46466,0.3041096,0,0
69790,NY,No Gap,759,51,1,4,2,44110,1,0,0
69791,CA,Large Gap,942,52,1,13,0,18995,0.1041096,0,0
69792,VA,Large Gap,568,32,2,4,0,26290,0.2246575,0,0
69793,NY,Large Gap,830,48,1,6,1,50555,0.9917808,6000,1
69794,NY,No Gap,450,46,1,15,0,44891,0.1424658,0,0
69795,TX,Small Gap,696,49,3,6,0,11660,1,0,0
69796,VA,Large Gap,590,63,1,1,3,10216,0.0164384,0,0
69797,TX,Small Gap,448,35,2,4,1,41014,0.1671233,0,0
69798,CA,No Gap,906,24,1,22,1,76130,1,0,0
69799,TX,Large Gap,556,44,3,7,1,31168,1,0,0
69800,TX,Large Gap,588,44,3,12,1,31168,0.2136986,1000,1
69801,VA,Large Gap,671,52,1,3,1,37482,1,0,0
69802,VA,Large Gap,623,32,1,3,0,11634,1,0,0
69803,NY,No Gap,686,20,1,1,0,19457,1,0,0
69804,NY,No Gap,404,53,3,7,0,31168,1,3200,1
69805,NY,No Gap,525,52,3,8,0,31168,1,0,0
69806,NY,No Gap,485,31,1,19,0,37549,1,0,0
69807,FL,No Gap,530,19,1,3,2,16890,1,0,0
69808,FL,No Gap,586,23,1,10,1,74160,0.5068493,0,0
69809,VA,Large Gap,642,35,2,7,1,18071,0.1424658,0,0
69810,CA,Large Gap,446,40,2,9,0,11418,0.2246575,0,0
69811,VA,Large Gap,506,35,1,4,0,16240,0.3205479,0,0
69812,VA,Large Gap,497,41,1,12,0,13690,0.1041096,0,0
69813,CA,Small Gap,767,49,1,1,1,23806,0.109589,0,0
69814,VA,Large Gap,819,19,1,4,0,29840,0.6575342,0,0
69815,CA,Large Gap,595,37,2,0,0,14257,1,0,0
69816,CA,No Gap,655,28,1,12,0,22193,0.1068493,0,0
69817,NY,Small Gap,687,61,1,17,1,15487,1,0,0
69818,CA,Small Gap,407,33,1,5,1,48520,0.6684932,1900,1
69819,VA,Large Gap,603,23,1,10,0,11573,1,0,0
69820,CA,No Gap,735,34,2,14,1,45993,1,0,0
69821,CA,Small Gap,520,54,5,3,1,19694,0.1424658,0,0
69822,VA,Large Gap,410,35,1,12,1,23007,1,0,0
69823,VA,Large Gap,609,35,1,15,0,88240,1,0,0
69824,TX,No Gap,513,49,2,2,1,38684,0.3890411,0,0
69825,NY,No Gap,492,23,1,0,0,27938,0.9287671,0,0
69826,NY,No Gap,600,37,2,6,0,16185,0.2246575,0,0
69827,TX,No Gap,696,25,1,10,0,25415,0.1643836,0,0
69828,CA,No Gap,479,46,3,3,0,26596,1,0,0
69829,VA,Large Gap,465,40,1,3,0,15851,0.1671233,0,0
69830,NY,No Gap,608,24,1,9,0,50555,1,0,0
69831,CA,Large Gap,623,48,2,8,1,22193,0.2219178,0,0
69832,VA,Large Gap,921,37,2,3,2,15851,0.139726,0,0
69833,NY,No Gap,557,37,2,2,0,45933,0.4191781,0,0
69834,NY,Large Gap,508,36,1,14,0,19156,0.5287671,0,0
69835,CA,No Gap,519,22,1,7,0,51837,1,0,0
69836,FL,No Gap,578,26,1,6,0,52523,1,0,0
69837,NY,Small Gap,905,45,1,3,2,16809,1,0,0
69838,CA,No Gap,418,29,1,10,0,18526,0.2219178,0,0
69839,TX,No Gap,736,20,1,10,1,42060,0.3890411,0,0
69840,FL,No Gap,557,45,2,10,1,44346,0.3506849,0,0
69841,NY,No Gap,737,26,1,0,0,46736,0.8273973,0,0
69842,WV,Large Gap,679,41,2,6,0,23377,1,0,0
69843,CA,No Gap,485,38,2,12,1,21962,1,0,0
69844,TX,Large Gap,496,23,1,20,0,49900,1,0,0
69845,CA,Small Gap,457,70,1,14,0,52018,0.9123288,0,0
69846,NY,No Gap,662,59,1,19,3,35793,1,0,0
69847,VA,Large Gap,647,24,1,11,1,50650,0.2219178,0,0
69848,NY,Small Gap,671,20,1,6,0,11216,0.1561644,0,0
69849,VA,Large Gap,744,47,1,10,0,17835,0.1479452,0,0
69850,NY,Small Gap,569,27,1,2,1,40003,0.0876712,0,0
69851,VA,Large Gap,781,34,1,21,0,16809,0.309589,0,0
69852,CA,Large Gap,475,26,1,3,0,32561,1,0,0
69853,VA,Large Gap,698,28,2,10,0,15690,0.309589,0,0
69854,VA,Large Gap,611,42,1,11,1,16890,0.5671233,0,0
69855,CA,Small Gap,696,21,1,18,0,30430,0.8383562,0,0
69856,FL,No Gap,713,21,1,26,0,12400,0.1589041,0,0
69857,CA,Large Gap,591,37,2,9,0,34704,0.8109589,4300,1
69858,CA,Large Gap,454,40,2,5,0,34704,1,0,0
69859,CA,No Gap,548,37,2,6,1,41903,1,0,0
69860,VA,Large Gap,477,30,1,7,0,62720,0.4739726,0,0
69861,FL,Small Gap,550,36,1,6,0,88240,0.7232877,0,0
69862,CA,Small Gap,448,70,1,4,0,19694,0.9260274,800,1
69863,WV,Large Gap,790,25,1,9,1,26422,1,0,0
69864,VA,Large Gap,753,29,1,11,0,88240,0.139726,0,0
69865,FL,No Gap,608,27,1,2,0,29840,0.2219178,0,0
69866,VA,Large Gap,703,23,1,5,1,18521,0.139726,0,0
69867,CA,No Gap,557,43,1,22,0,90200,0.0054795,0,0
69868,VA,Large Gap,690,28,1,9,0,16809,NA,0,0
69869,NY,No Gap,663,48,2,4,0,27875,1,0,0
69870,CA,No Gap,724,19,2,17,0,30430,0.3068493,0,0
69871,CA,No Gap,444,42,1,15,0,47744,0.1424658,0,0
69872,VA,Large Gap,474,54,1,26,0,16890,1,0,0
69873,FL,No Gap,666,37,2,4,0,12831,1,0,0
69874,CA,Small Gap,576,26,1,11,1,50985,0.1424658,0,0
69875,NY,No Gap,365,43,1,1,0,41848,1,0,0
69876,TX,No Gap,606,27,3,2,0,33599,1,0,0
69877,FL,No Gap,421,38,1,5,0,47411,0.3178082,0,0
69878,CA,No Gap,496,33,1,6,0,44934,1,0,0
69879,TX,Large Gap,467,55,3,9,1,22610,1,0,0
69880,NY,No Gap,402,70,4,12,0,12721,1,0,0
69881,CA,No Gap,430,46,1,14,0,39778,0.2219178,0,0
69882,TX,No Gap,662,31,1,15,1,36410,0.5068493,0,0
69883,VA,Large Gap,608,27,1,5,0,48909,1,0,0
69884,TX,No Gap,589,55,2,9,0,11892,1,0,0
69885,VA,Large Gap,717,70,1,2,1,23413,0.2219178,0,0
69886,VA,Large Gap,787,32,1,25,0,10216,0.1424658,0,0
69887,VA,Large Gap,422,51,1,9,0,21380,1,0,0
69888,NY,No Gap,503,58,1,3,0,88240,0.4767123,0,0
69889,CA,Large Gap,825,39,1,2,1,18893,NA,0,0
69890,CA,Large Gap,772,22,2,10,0,44420,0.430137,0,0
69891,VA,Large Gap,651,24,1,6,0,33170,1,25000,1
69892,VA,Large Gap,501,33,1,3,0,16809,1,0,0
69893,CA,No Gap,578,48,1,5,0,16809,0.0986301,0,0
69894,WV,No Gap,677,24,1,17,0,45100,0.9205479,0,0
69895,VA,Large Gap,556,44,2,6,0,32561,0.0986301,0,0
69896,NY,No Gap,485,45,2,6,0,27938,0.1342466,0,0
69897,NY,No Gap,537,18,1,18,0,19457,0.5726027,0,0
69898,NY,No Gap,688,70,4,9,0,17052,0.3945205,0,0
69899,TX,No Gap,643,53,2,5,0,12259,1,0,0
69900,NY,Large Gap,516,33,1,2,0,33776,1,0,0
69901,CA,Small Gap,635,39,2,6,1,62720,1,0,0
69902,CA,Small Gap,506,26,1,5,0,31168,1,0,0
69903,VA,Large Gap,771,29,1,11,0,14770,0.139726,0,0
69904,CA,Small Gap,376,27,1,3,0,42145,0.8136986,0,0
69905,CA,No Gap,477,25,3,12,1,25415,1,0,0
69906,VA,Large Gap,735,50,1,14,1,52523,0.2356164,0,0
69907,TX,Small Gap,500,25,1,12,0,10347,1,0,0
69908,TX,Small Gap,691,24,1,11,0,51632,1,0,0
69909,TX,No Gap,638,39,1,7,3,47194,1,0,0
69910,CA,Small Gap,461,23,2,16,0,44934,0.0986301,0,0
69911,TX,No Gap,575,29,2,0,2,17850,1,0,0
69912,NY,Small Gap,499,39,2,3,0,18071,1,0,0
69913,VA,Large Gap,476,32,2,5,1,26927,1,0,0
69914,VA,Large Gap,454,40,1,20,0,12447,0.2219178,0,0
69915,CA,No Gap,774,50,1,17,3,33234,1,0,0
69916,NY,Large Gap,485,70,2,1,0,14257,1,0,0
69917,NY,No Gap,445,70,1,12,4,46320,1,0,0
69918,TX,Large Gap,661,55,2,3,0,19694,0.8109589,0,0
69919,CA,No Gap,675,23,1,13,0,17718,1,0,0
69920,WV,No Gap,617,48,2,2,0,26404,1,0,0
69921,VA,Large Gap,640,32,1,19,1,16976,1,0,0
69922,NY,No Gap,439,25,2,0,1,17718,1,0,0
69923,CA,Small Gap,853,19,1,12,0,75300,0.230137,0,0
69924,CA,No Gap,571,58,2,10,2,38403,1,0,0
69925,CA,No Gap,958,18,1,18,2,23631,1,15600,1
69926,NY,No Gap,706,19,1,4,1,14300,0.2520548,0,0
69927,VA,Large Gap,435,27,1,10,0,41903,1,0,0
69928,FL,No Gap,472,27,1,5,0,74160,0.9013699,0,0
69929,NY,Large Gap,408,70,2,5,0,24235,0.6794521,0,0
69930,NY,No Gap,461,42,2,7,0,33170,0.1945205,0,0
69931,FL,No Gap,628,22,1,0,0,51292,0.0630137,0,0
69932,VA,Large Gap,592,43,4,3,1,32561,0.5616438,0,0
69933,CA,No Gap,576,70,1,19,2,14387,1,0,0
69934,VA,Large Gap,591,33,2,12,1,52523,0.2246575,0,0
69935,VA,Large Gap,483,42,4,4,1,52523,0.1369863,0,0
69936,VA,Large Gap,491,26,1,10,1,39778,0.2684932,4000,1
69937,CA,No Gap,603,45,2,2,2,10258,0.4054795,0,0
69938,CA,No Gap,371,54,2,7,0,40614,0.4958904,0,0
69939,WV,Small Gap,531,35,3,3,2,81030,0.3890411,0,0
69940,VA,Large Gap,NA,23,1,8,0,50985,0.369863,0,0
69941,CA,Large Gap,472,50,1,1,0,32561,1,0,0
69942,TX,Small Gap,684,30,1,17,0,16185,0.4767123,0,0
69943,CA,Large Gap,567,47,3,22,1,43201,1,0,0
69944,CA,Large Gap,440,45,3,15,0,43201,1,4700,1
69945,TX,No Gap,547,42,1,1,0,18966,1,0,0
69946,TX,Large Gap,613,24,1,17,0,32654,0.0575342,0,0
69947,VA,Large Gap,620,62,2,13,0,18481,0.2246575,0,0
69948,TX,No Gap,564,52,6,7,1,61150,NA,0,0
69949,VA,Large Gap,696,32,1,9,0,52944,0.2191781,0,0
69950,CA,Large Gap,454,49,2,7,1,62720,0.4958904,0,0
69951,VA,Large Gap,695,35,1,7,0,25434,1,0,0
69952,CA,No Gap,637,49,3,3,2,80350,1,0,0
69953,TX,No Gap,643,17,1,0,1,12721,NA,0,0
69954,VA,Large Gap,391,42,2,6,0,23377,0.6520548,0,0
69955,CA,No Gap,746,49,2,3,2,45955,1,0,0
69956,VA,Large Gap,580,48,3,2,0,16906,0.7232877,0,0
69957,NY,No Gap,355,62,3,11,1,23806,0.0958904,0,0
69958,NY,No Gap,453,39,4,11,0,46650,1,0,0
69959,NY,No Gap,662,31,1,16,0,16809,1,0,0
69960,VA,Large Gap,704,28,1,5,0,90200,0.060274,0,0
69961,VA,Large Gap,635,43,1,15,0,14300,0.3890411,0,0
69962,VA,Large Gap,618,24,1,11,0,18481,0.2246575,0,0
69963,VA,Large Gap,402,25,1,19,0,36410,0.0575342,0,0
69964,WV,Large Gap,656,27,1,10,2,83020,0.7232877,0,0
69965,FL,No Gap,606,39,3,4,2,22193,0.5506849,0,0
69966,VA,Large Gap,537,31,1,1,0,28959,0.4219178,0,0
69967,CA,Large Gap,484,33,1,5,0,23413,1,0,0
69968,CA,No Gap,504,30,1,15,2,24583,0.9150685,0,0
69969,TX,Small Gap,543,30,3,8,0,44934,1,0,0
69970,TX,Small Gap,431,30,1,0,0,50985,0.2246575,0,0
69971,WV,No Gap,936,43,1,7,2,12014,1,11700,1
69972,WV,No Gap,695,23,1,18,1,12721,0.0520548,0,0
69973,VA,Large Gap,448,68,2,12,0,29766,0.4958904,0,0
69974,NY,No Gap,528,24,1,13,0,50650,1,0,0
69975,CA,No Gap,557,27,2,5,0,34507,0.5068493,0,0
69976,VA,Large Gap,807,40,1,20,0,44551,0.4246575,0,0
69977,FL,No Gap,531,27,1,13,0,45971,NA,0,0
69978,CA,Large Gap,534,34,1,6,0,30430,0.4794521,0,0
69979,NY,No Gap,586,21,1,4,1,13690,0.2547945,0,0
69980,NY,No Gap,987,28,1,11,2,19843,1,15100,1
69981,FL,Small Gap,593,64,1,14,0,19457,0.3616438,0,0
69982,NY,Small Gap,700,43,2,4,0,45100,1,0,0
69983,NY,Large Gap,803,27,1,3,1,17818,0.8273973,0,0
69984,VA,Large Gap,747,20,1,17,0,10347,0.2219178,0,0
69985,CA,Small Gap,461,43,2,7,0,12110,0.8082192,0,0
69986,VA,Large Gap,428,60,2,4,5,24583,1,0,0
69987,CA,No Gap,430,25,2,15,1,24250,0.1369863,0,0
69988,TX,No Gap,431,65,2,4,0,51632,1,0,0
69989,NY,Large Gap,647,67,1,8,0,44083,1,0,0
69990,VA,Large Gap,816,45,1,13,0,21962,0.0684932,0,0
69991,VA,Large Gap,517,56,1,20,1,48580,1,0,0
69992,TX,Small Gap,535,45,4,21,0,26717,1,1400,1
69993,TX,Small Gap,680,41,4,9,0,26717,1,0,0
69994,VA,Large Gap,NA,22,1,14,0,23378,0.2219178,0,0
69995,FL,Small Gap,527,39,1,2,1,30448,0.0767123,0,0
69996,CA,Large Gap,578,20,1,1,0,31612,0.1369863,0,0
69997,VA,Large Gap,750,28,1,1,0,37400,0.1369863,0,0
69998,VA,Large Gap,430,52,1,20,0,27938,0.3068493,0,0
69999,CA,Large Gap,785,26,1,4,0,25415,0.1205479,0,0
70000,WV,Small Gap,717,42,2,13,0,21962,0.9890411,0,0
70001,CA,Large Gap,415,50,2,12,0,18893,0.2465753,0,0
70002,CA,Large Gap,671,40,1,3,0,18071,0.969863,0,0
70003,VA,Large Gap,628,39,1,11,2,33170,0.5013699,0,0
70004,FL,Large Gap,478,47,1,15,0,36410,0.5561644,0,0
70005,CA,Small Gap,554,22,1,17,1,15851,0.1369863,0,0
70006,NY,No Gap,473,36,4,7,0,50555,1,0,0
70007,VA,Large Gap,581,19,1,8,0,12447,1,0,0
70008,CA,Large Gap,759,28,1,10,1,41903,0.1369863,0,0
70009,FL,No Gap,393,24,1,8,0,48119,0.7506849,0,0
70010,CA,Small Gap,551,65,4,13,0,40003,0.1068493,0,0
70011,NY,Small Gap,471,29,2,6,2,37419,0.1534247,0,0
70012,VA,Large Gap,406,41,3,4,0,18893,1,0,0
70013,CA,Large Gap,526,40,1,11,0,18071,0.3260274,0,0
70014,VA,Large Gap,653,39,2,12,0,19457,0.3972603,0,0
70015,VA,Large Gap,769,70,1,40,0,17850,0.5561644,0,0
70016,VA,Large Gap,638,54,1,5,0,19371,0.3452055,0,0
70017,FL,No Gap,590,68,2,7,0,18995,1,0,0
70018,NY,No Gap,644,45,2,5,4,10909,1,0,0
70019,CA,No Gap,659,28,1,16,0,11418,0.230137,0,0
70020,VA,Large Gap,577,30,2,12,1,15851,0.5561644,0,0
70021,FL,Small Gap,545,47,1,10,0,19156,0.6493151,0,0
70022,VA,Large Gap,775,22,1,24,0,17718,0.1753425,0,0
70023,CA,Small Gap,381,22,1,3,0,22228,0.5232877,0,0
70024,WV,Small Gap,573,67,3,5,0,11505,1,0,0
70025,VA,Large Gap,705,27,1,0,1,18481,0.3972603,0,0
70026,CA,Small Gap,504,44,2,14,0,16185,1,0,0
70027,NY,No Gap,721,38,1,7,4,32561,1,0,0
70028,CA,No Gap,479,29,1,6,1,52523,0.1041096,0,0
70029,VA,Large Gap,879,23,1,6,1,74470,0.4712329,0,0
70030,TX,No Gap,727,21,1,10,0,20680,0.7287671,18200,1
70031,VA,Large Gap,495,38,2,11,2,25415,1,0,0
70032,FL,No Gap,446,28,1,11,0,45971,NA,0,0
70033,CA,Large Gap,780,45,1,10,0,51837,0.139726,0,0
70034,WV,No Gap,989,19,1,10,1,18995,0.3671233,0,0
70035,CA,Small Gap,629,36,1,4,0,48119,0.3945205,0,0
70036,VA,Large Gap,522,55,2,17,0,31556,0.0931507,0,0
70037,TX,No Gap,363,44,1,12,0,22260,0.4986301,0,0
70038,CA,Small Gap,522,30,1,25,0,16185,0.1452055,0,0
70039,VA,Large Gap,674,47,2,2,0,16185,0.1424658,0,0
70040,FL,Small Gap,994,17,1,12,1,25434,0.3041096,0,0
70041,TX,No Gap,624,71,1,11,3,28959,1,0,0
70042,TX,No Gap,403,40,2,7,0,27938,0.5205479,0,0
70043,VA,Large Gap,540,34,1,12,0,30541,NA,0,0
70044,VA,Large Gap,628,50,1,8,0,13690,0.109589,0,0
70045,NY,No Gap,422,31,1,25,0,46736,1,0,0
70046,TX,Large Gap,446,53,1,8,0,47859,0.2520548,0,0
70047,CA,No Gap,455,28,3,2,0,44083,0.6794521,0,0
70048,NY,No Gap,841,55,1,13,1,17718,0.5561644,0,0
70049,TX,No Gap,462,58,1,7,0,41848,1,0,1
70050,TX,No Gap,580,36,2,5,0,44551,1,0,0
70051,CA,No Gap,503,33,2,3,0,12014,1,0,0
70052,FL,Large Gap,638,61,1,27,0,12400,1,0,0
70053,VA,Large Gap,999,24,1,6,0,20680,1,0,0
